,year,id,Anschluss,n,CO2,CO2_change
81,2022-12-31,81,0,0.45116749067608125,0.5841554407081379,0
82,2022-12-31,82,0,0.5775172246642473,0.7699218428556542,0
83,2022-12-31,83,0,0.4143502407817835,0.3890970469481351,0
84,2022-12-31,84,0,0.4480680031075505,0.0018053434466566154,0
85,2022-12-31,85,1,0.7483024105871193,0.2837384716299557,-0.1
86,2022-12-31,86,0,0.11253248926608751,0.7150938124706797,0
87,2022-12-31,87,0,0.15349526612627457,0.48916690908501537,0
88,2022-12-31,88,0,0.693572948552763,0.5439170534276232,0
89,2022-12-31,89,0,0.5753742793926188,0.22272505640082452,0
90,2022-12-31,90,0,0.5676923263850606,0.8145472336275731,0
91,2022-12-31,91,0,0.24347176967356265,0.05153242714192263,0
92,2022-12-31,92,0,0.5747275032656612,0.2954464856290928,0
93,2022-12-31,93,1,0.7985089525249537,0.7149632546880987,-0.1
94,2022-12-31,94,0,0.2867900201468886,0.9445829881613309,0
95,2022-12-31,95,0,0.5922534870826002,0.09989809291144347,0
96,2022-12-31,96,0,0.4739645978840047,0.5828801312130105,0
97,2022-12-31,97,0,0.2128395681974669,0.311609740257478,0
98,2022-12-31,98,1,0.7434741759197148,0.5029651446691562,-0.1
99,2022-12-31,99,1,0.7449669659313588,0.8675182511474995,-0.1
100,2022-12-31,100,1,0.8654505960018185,0.46465492499579686,-0.1
101,2022-12-31,101,0,0.27727178496387506,0.27977547766376565,0
102,2022-12-31,102,0,0.44969467480803454,0.4841578294974713,0
103,2022-12-31,103,0,0.6345893786283124,0.9213582410168764,0
104,2022-12-31,104,1,0.7056681573864436,0.7451826391433407,-0.1
105,2022-12-31,105,0,0.30213418142466725,0.33788092280904625,0
106,2022-12-31,106,0,0.4092438686646239,0.29875339710422144,0
107,2022-12-31,107,1,0.8893090534173309,0.43649054540603394,-0.1
108,2022-12-31,108,1,0.7356969839365815,0.5170982902552552,-0.1
109,2022-12-31,109,0,0.36287327058418783,0.07658103848210551,0
110,2022-12-31,110,1,0.8859448851993377,0.5103131497118001,-0.1
111,2022-12-31,111,0,0.4230453696683247,0.2806380865754142,0
112,2022-12-31,112,0,0.27823018253858256,0.9896904060958914,0
113,2022-12-31,113,0,0.4130360998213405,0.7490057575548577,0
114,2022-12-31,114,0,0.32724011397136954,0.9542301555662777,0
115,2022-12-31,115,0,0.3688914333670182,0.5086737365309154,0
116,2022-12-31,116,0,0.45778312886887207,0.3994401692240943,0
117,2022-12-31,117,0,0.24487050252858172,0.34088767568131295,0
118,2022-12-31,118,1,0.7982948461004462,0.35667271551807134,-0.1
119,2022-12-31,119,1,0.725427127084624,0.4814222918083334,-0.1
120,2022-12-31,120,0,0.3467625672825358,0.5635201600687704,0
121,2022-12-31,121,0,0.600693561944273,0.16252914785398787,0
122,2022-12-31,122,1,0.8386672918826221,0.14714310041387385,-0.1
123,2022-12-31,123,1,0.7424310637420439,0.2044739833561053,-0.1
124,2022-12-31,124,0,0.5842318121643924,0.6053888310888262,0
125,2022-12-31,125,0,0.4155345643986875,0.43981235565069077,0
126,2022-12-31,126,0,0.6345599725141823,0.44449182214348504,0
127,2022-12-31,127,0,0.5151685593906892,0.2465741231524814,0
128,2022-12-31,128,1,0.8317644923330966,0.058734250392414145,-0.1
129,2022-12-31,129,0,0.6104557409624206,0.19840836298186604,0
130,2022-12-31,130,0,0.3451404152520975,0.6875654775478972,0
131,2022-12-31,131,0,0.3543961481734631,0.3200196502330451,0
132,2022-12-31,132,0,0.28650243650321217,0.8355537186563482,0
133,2022-12-31,133,0,0.13770466788448665,0.30009279780104103,0
134,2022-12-31,134,0,0.48337645153470354,0.07478201862268785,0
135,2022-12-31,135,0,0.6309472076283044,0.9893126262821139,0
136,2022-12-31,136,1,0.7687040031874419,0.6318738307590585,-0.1
137,2022-12-31,137,1,0.8995365196286373,0.7636367717331207,-0.1
138,2022-12-31,138,0,0.3442780562647837,0.7079805544381268,0
139,2022-12-31,139,1,0.8409422949603426,0.42116744687781094,-0.1
140,2022-12-31,140,0,0.3483054332466935,0.44689086009599743,0
141,2022-12-31,141,1,0.7278875657201122,0.7825954197719801,-0.1
142,2022-12-31,142,0,0.6645869278541776,0.19520435351259247,0
143,2022-12-31,143,0,0.5612012395950224,0.9158026262400267,0
144,2022-12-31,144,0,0.28306083387363257,0.10879015427693428,0
145,2022-12-31,145,0,0.5357466327822867,0.540227580014074,0
146,2022-12-31,146,0,0.2078298736846177,0.6815090206559671,0
147,2022-12-31,147,1,0.8128468406051526,0.3388417524049403,-0.1
148,2022-12-31,148,0,0.4820716932741803,0.08257761863308699,0
149,2022-12-31,149,0,0.5311025124010278,0.6005990999476397,0
150,2022-12-31,150,1,0.7778297726754524,0,-0.1
151,2022-12-31,151,1,0.8025772837191589,0.06189302582200623,-0.1
152,2022-12-31,152,0,0.19248703808136636,0.7318755606781514,0
153,2022-12-31,153,0,0.2487695438156624,0.9036744200589487,0
154,2022-12-31,154,0,0.3662110040138956,0.07087503592472466,0
155,2022-12-31,155,0,0.15999111008554517,0.3660638511711718,0
156,2022-12-31,156,0,0.6366214651618074,0.8879097123471161,0
157,2022-12-31,157,0,0.15028225986197885,0.15354594624043572,0
158,2022-12-31,158,1,0.7926288461978921,0.7315100553387661,-0.1
159,2022-12-31,159,0,0.5331503961799878,0.895123945147859,0
160,2022-12-31,160,0,0.40532080113076185,0.9370879373116491,0
161,2022-12-31,161,0,0.3521083660402516,0.15844149802713348,0
162,2022-12-31,162,0,0.2959608077733316,0.3479261612995962,0
163,2022-12-31,163,0,0.20676240705903232,0.5004590287420844,0
164,2022-12-31,164,1,0.8970939427225355,0.4134200794125916,-0.1
165,2022-12-31,165,0,0.4532226807390741,0.5551576454407599,0
166,2022-12-31,166,1,0.8848311650943463,0.12166771484795019,-0.1
167,2022-12-31,167,0,0.6448862003555694,0.00013077992473831124,0
168,2022-12-31,168,0,0.5811268354640943,0.33065220331079237,0
169,2022-12-31,169,0,0.46386620029308406,0.6589651171226678,0
170,2022-12-31,170,0,0.32704295506656483,0.5320710880024556,0
171,2022-12-31,171,0,0.12573974219001932,0.5120035818973443,0
172,2022-12-31,172,0,0.4936612114187152,0.8084251457659363,0
0,2023-12-31,0,0,0.5588657382287279,0.656576328355962,0
1,2023-12-31,1,0,0.333715324072381,0.18022896709549552,0
2,2023-12-31,2,0,0.1583871365109772,0.6838463670376047,0
3,2023-12-31,3,0,0.5605716993200067,0.7507550229011983,0
4,2023-12-31,4,0,0.30455129596387254,0.59330530237284,0
5,2023-12-31,5,0,0.339949237934154,0.45207895119387864,0
6,2023-12-31,6,1,0.9178070781072709,0.13104079205572866,-0.1
7,2023-12-31,7,0,0.44548994235239864,0.28319430507841303,0
8,2023-12-31,8,0,0.3760031938126985,0.10645772965271827,0
9,2023-12-31,9,0,0.42128492979581433,0.4474639738003803,0
10,2023-12-31,10,0,0.36400592627659095,0.9135602668317572,0
11,2023-12-31,11,0,0.6305035284904061,0.7846216469159735,0
12,2023-12-31,12,1,0.924499469720071,0.18221335198534336,-0.1
13,2023-12-31,13,0,0.27766743081935497,0.24884513819352694,0
14,2023-12-31,14,0,0.2484152502451608,0.979878260272871,0
15,2023-12-31,15,0,0.2968389271237027,0.6747744453151475,0
16,2023-12-31,16,1,0.914007294673962,0.5950282743026756,-0.1
17,2023-12-31,17,0,0.25548750306401746,0.8859803891940193,0
18,2023-12-31,18,1,0.8307415412713974,0,-0.1
19,2023-12-31,19,0,0.3116485731684036,0.5493419400795208,0
20,2023-12-31,20,0,0.5496507662218038,0.11176494124004643,0
21,2023-12-31,21,0,0.5704533014089354,0.8443307113497491,0
22,2023-12-31,22,0,0.6632657270366402,0.8787646789950833,0
23,2023-12-31,23,1,0.893964692871551,0,-0.1
24,2023-12-31,24,0,0.5343066351913347,0.5329409919784391,0
25,2023-12-31,25,0,0.36870531633388515,0.18871547363093344,0
26,2023-12-31,26,0,0.6470171726448262,0.3390044969580367,0
27,2023-12-31,27,0,0.5241958283980253,0.5034515816299231,0
28,2023-12-31,28,0,0.39019246183017714,0.06655586991566054,0
29,2023-12-31,29,0,0.6030638946997229,0.6128972799340007,0
30,2023-12-31,30,0,0.2926297530501057,0.47168942313621665,0
31,2023-12-31,31,1,0.8085545234444231,0,-0.1
32,2023-12-31,32,1,0.7428235856037265,0.7430680906688311,-0.1
33,2023-12-31,33,1,0.8733070067480202,0.1502362760064717,-0.1
34,2023-12-31,34,1,0.9034459675313885,0.5300294264318064,-0.1
35,2023-12-31,35,1,0.9442727042756605,0.5082316008605221,-0.1
36,2023-12-31,36,0,0.5890418553927933,0.4816257603381463,0
37,2023-12-31,37,1,0.703551821132611,0.04620021089202517,-0.1
38,2023-12-31,38,0,0.6312170825382183,0.6525535664099723,0
39,2023-12-31,39,0,0.29989967029444553,0.6136822652010816,0
40,2023-12-31,40,1,0.9497990735907613,0,-0.1
41,2023-12-31,41,1,0.7777161751195049,0.6493435785798415,-0.1
42,2023-12-31,42,1,0.7701210305591233,0.7606337450117083,-0.1
43,2023-12-31,43,1,0.7501431387975572,0.6857131522592053,-0.1
44,2023-12-31,44,0,0.5607557724048228,0.1345175584649173,0
45,2023-12-31,45,1,0.7350304453564825,0.026254426835673444,-0.1
46,2023-12-31,46,1,0.7585856049722998,0.3630691829735003,-0.1
47,2023-12-31,47,1,0.7005116546731528,0.25091803764291754,-0.1
48,2023-12-31,48,0,0.46993339376502435,0.750964326553148,0
49,2023-12-31,49,1,0.7702848307790053,0.5640428020884538,-0.1
50,2023-12-31,50,1,0.7644694024649452,0.741332414869193,-0.1
51,2023-12-31,51,0,0.5116601681750547,0.9458345303192783,0
52,2023-12-31,52,0,0.5097385914175208,0.41188593357245784,0
53,2023-12-31,53,0,0.4554207112427055,0.09550142930220962,0
54,2023-12-31,54,0,0.6047345175409581,0.1584794840417223,0
55,2023-12-31,55,0,0.6099692620233823,0.5608662905550925,0
56,2023-12-31,56,1,0.8324492266083751,0,-0.1
57,2023-12-31,57,0,0.36631466254251677,0.46394083982345613,0
58,2023-12-31,58,1,0.7977018423491692,0.4056997478927844,-0.1
59,2023-12-31,59,0,0.1723580193320717,0.8797602372034743,0
60,2023-12-31,60,1,0.7188026177023513,0.22844254919609228,-0.1
61,2023-12-31,61,0,0.467952938170884,0.23147025434712576,0
62,2023-12-31,62,0,0.21674370635653117,0.7092191135503307,0
63,2023-12-31,63,1,0.7327546513609129,0,-0.1
64,2023-12-31,64,0,0.3656325439453564,0.6168067407748475,0
65,2023-12-31,65,0,0.32494839605936165,0.5988298236905797,0
66,2023-12-31,66,1,0.8643016492249652,0,-0.1
67,2023-12-31,67,0,0.5189357544420893,0.6066366036156461,0
68,2023-12-31,68,0,0.24273454864832872,0.36789024328201403,0
69,2023-12-31,69,0,0.2485667743665812,0.2354697802183192,0
70,2023-12-31,70,0,0.1770035351596156,0.9558647607452854,0
71,2023-12-31,71,0,0.6630502227925132,0.8705158140297917,0
72,2023-12-31,72,0,0.20877205289259404,0.9910417094587748,0
73,2023-12-31,73,0,0.4296209309910029,0.19183939757599555,0
74,2023-12-31,74,1,0.8105471069704668,0.47706772591191815,-0.1
75,2023-12-31,75,0,0.4296348176293346,0.4363420925874022,0
76,2023-12-31,76,0,0.5920221064923907,0.9761186042829232,0
77,2023-12-31,77,0,0.629514780802944,0.34774820365534254,0
78,2023-12-31,78,1,0.7622872776027433,0,-0.1
79,2023-12-31,79,0,0.6490567874317245,0.7003810738222034,0
80,2023-12-31,80,1,0.8705422173448712,0.4409186447445298,-0.1
81,2023-12-31,81,0,0.5011674906760812,0.5841554407081379,0
82,2023-12-31,82,0,0.6275172246642473,0.7699218428556542,0
83,2023-12-31,83,0,0.4643502407817835,0.3890970469481351,0
84,2023-12-31,84,0,0.4980680031075505,0.0018053434466566154,0
85,2023-12-31,85,1,0.7983024105871194,0.18373847162995569,-0.1
86,2023-12-31,86,0,0.16253248926608752,0.7150938124706797,0
87,2023-12-31,87,0,0.20349526612627455,0.48916690908501537,0
88,2023-12-31,88,1,0.743572948552763,0.4439170534276232,-0.1
89,2023-12-31,89,0,0.6253742793926188,0.22272505640082452,0
90,2023-12-31,90,0,0.6176923263850607,0.8145472336275731,0
91,2023-12-31,91,0,0.29347176967356264,0.05153242714192263,0
92,2023-12-31,92,0,0.6247275032656613,0.2954464856290928,0
93,2023-12-31,93,1,0.8485089525249537,0.6149632546880988,-0.1
94,2023-12-31,94,0,0.3367900201468886,0.9445829881613309,0
95,2023-12-31,95,0,0.6422534870826002,0.09989809291144347,0
96,2023-12-31,96,0,0.5239645978840047,0.5828801312130105,0
97,2023-12-31,97,0,0.2628395681974669,0.311609740257478,0
98,2023-12-31,98,1,0.7934741759197148,0.40296514466915623,-0.1
99,2023-12-31,99,1,0.7949669659313588,0.7675182511474995,-0.1
100,2023-12-31,100,1,0.9154505960018186,0.3646549249957969,-0.1
101,2023-12-31,101,0,0.32727178496387505,0.27977547766376565,0
102,2023-12-31,102,0,0.49969467480803453,0.4841578294974713,0
103,2023-12-31,103,0,0.6845893786283125,0.9213582410168764,0
104,2023-12-31,104,1,0.7556681573864437,0.6451826391433407,-0.1
105,2023-12-31,105,0,0.35213418142466724,0.33788092280904625,0
106,2023-12-31,106,0,0.4592438686646239,0.29875339710422144,0
107,2023-12-31,107,1,0.939309053417331,0.33649054540603396,-0.1
108,2023-12-31,108,1,0.7856969839365815,0.41709829025525524,-0.1
109,2023-12-31,109,0,0.4128732705841878,0.07658103848210551,0
110,2023-12-31,110,1,0.9359448851993377,0.4103131497118001,-0.1
111,2023-12-31,111,0,0.47304536966832467,0.2806380865754142,0
112,2023-12-31,112,0,0.32823018253858255,0.9896904060958914,0
113,2023-12-31,113,0,0.4630360998213405,0.7490057575548577,0
114,2023-12-31,114,0,0.37724011397136953,0.9542301555662777,0
115,2023-12-31,115,0,0.4188914333670182,0.5086737365309154,0
116,2023-12-31,116,0,0.5077831288688721,0.3994401692240943,0
117,2023-12-31,117,0,0.2948705025285817,0.34088767568131295,0
118,2023-12-31,118,1,0.8482948461004463,0.25667271551807136,-0.1
119,2023-12-31,119,1,0.775427127084624,0.3814222918083334,-0.1
120,2023-12-31,120,0,0.3967625672825358,0.5635201600687704,0
121,2023-12-31,121,0,0.6506935619442731,0.16252914785398787,0
122,2023-12-31,122,1,0.8886672918826222,0.047143100413873845,-0.1
123,2023-12-31,123,1,0.792431063742044,0.1044739833561053,-0.1
124,2023-12-31,124,0,0.6342318121643924,0.6053888310888262,0
125,2023-12-31,125,0,0.4655345643986875,0.43981235565069077,0
126,2023-12-31,126,0,0.6845599725141823,0.44449182214348504,0
127,2023-12-31,127,0,0.5651685593906892,0.2465741231524814,0
128,2023-12-31,128,1,0.8817644923330966,0,-0.1
129,2023-12-31,129,0,0.6604557409624207,0.19840836298186604,0
130,2023-12-31,130,0,0.3951404152520975,0.6875654775478972,0
131,2023-12-31,131,0,0.4043961481734631,0.3200196502330451,0
132,2023-12-31,132,0,0.33650243650321215,0.8355537186563482,0
133,2023-12-31,133,0,0.18770466788448664,0.30009279780104103,0
134,2023-12-31,134,0,0.5333764515347036,0.07478201862268785,0
135,2023-12-31,135,0,0.6809472076283044,0.9893126262821139,0
136,2023-12-31,136,1,0.818704003187442,0.5318738307590585,-0.1
137,2023-12-31,137,1,0.9495365196286374,0.6636367717331207,-0.1
138,2023-12-31,138,0,0.3942780562647837,0.7079805544381268,0
139,2023-12-31,139,1,0.8909422949603426,0.32116744687781096,-0.1
140,2023-12-31,140,0,0.3983054332466935,0.44689086009599743,0
141,2023-12-31,141,1,0.7778875657201122,0.6825954197719801,-0.1
142,2023-12-31,142,1,0.7145869278541777,0.09520435351259246,-0.1
143,2023-12-31,143,0,0.6112012395950225,0.9158026262400267,0
144,2023-12-31,144,0,0.33306083387363256,0.10879015427693428,0
145,2023-12-31,145,0,0.5857466327822868,0.540227580014074,0
146,2023-12-31,146,0,0.2578298736846177,0.6815090206559671,0
147,2023-12-31,147,1,0.8628468406051526,0.2388417524049403,-0.1
148,2023-12-31,148,0,0.5320716932741804,0.08257761863308699,0
149,2023-12-31,149,0,0.5811025124010278,0.6005990999476397,0
150,2023-12-31,150,1,0.8278297726754524,0,-0.1
151,2023-12-31,151,1,0.852577283719159,0,-0.1
152,2023-12-31,152,0,0.24248703808136635,0.7318755606781514,0
153,2023-12-31,153,0,0.2987695438156624,0.9036744200589487,0
154,2023-12-31,154,0,0.4162110040138956,0.07087503592472466,0
155,2023-12-31,155,0,0.20999111008554516,0.3660638511711718,0
156,2023-12-31,156,0,0.6866214651618074,0.8879097123471161,0
157,2023-12-31,157,0,0.20028225986197884,0.15354594624043572,0
158,2023-12-31,158,1,0.8426288461978921,0.6315100553387661,-0.1
159,2023-12-31,159,0,0.5831503961799879,0.895123945147859,0
160,2023-12-31,160,0,0.45532080113076184,0.9370879373116491,0
161,2023-12-31,161,0,0.4021083660402516,0.15844149802713348,0
162,2023-12-31,162,0,0.3459608077733316,0.3479261612995962,0
163,2023-12-31,163,0,0.2567624070590323,0.5004590287420844,0
164,2023-12-31,164,1,0.9470939427225356,0.31342007941259165,-0.1
165,2023-12-31,165,0,0.5032226807390742,0.5551576454407599,0
166,2023-12-31,166,1,0.9348311650943464,0.021667714847950187,-0.1
167,2023-12-31,167,0,0.6948862003555695,0.00013077992473831124,0
168,2023-12-31,168,0,0.6311268354640943,0.33065220331079237,0
169,2023-12-31,169,0,0.513866200293084,0.6589651171226678,0
170,2023-12-31,170,0,0.3770429550665648,0.5320710880024556,0
171,2023-12-31,171,0,0.1757397421900193,0.5120035818973443,0
172,2023-12-31,172,0,0.5436612114187153,0.8084251457659363,0
0,2024-12-31,0,0,0.6088657382287279,0.656576328355962,0
1,2024-12-31,1,0,0.383715324072381,0.18022896709549552,0
2,2024-12-31,2,0,0.20838713651097718,0.6838463670376047,0
3,2024-12-31,3,0,0.6105716993200068,0.7507550229011983,0
4,2024-12-31,4,0,0.3545512959638725,0.59330530237284,0
5,2024-12-31,5,0,0.389949237934154,0.45207895119387864,0
6,2024-12-31,6,1,0.967807078107271,0.031040792055728655,-0.1
7,2024-12-31,7,0,0.4954899423523986,0.28319430507841303,0
8,2024-12-31,8,0,0.42600319381269847,0.10645772965271827,0
9,2024-12-31,9,0,0.4712849297958143,0.4474639738003803,0
10,2024-12-31,10,0,0.41400592627659094,0.9135602668317572,0
11,2024-12-31,11,0,0.6805035284904062,0.7846216469159735,0
12,2024-12-31,12,1,0.9744994697200711,0.08221335198534335,-0.1
13,2024-12-31,13,0,0.32766743081935495,0.24884513819352694,0
14,2024-12-31,14,0,0.2984152502451608,0.979878260272871,0
15,2024-12-31,15,0,0.3468389271237027,0.6747744453151475,0
16,2024-12-31,16,1,0.9640072946739621,0.4950282743026756,-0.1
17,2024-12-31,17,0,0.30548750306401745,0.8859803891940193,0
18,2024-12-31,18,1,0.8807415412713975,0,-0.1
19,2024-12-31,19,0,0.3616485731684036,0.5493419400795208,0
20,2024-12-31,20,0,0.5996507662218038,0.11176494124004643,0
21,2024-12-31,21,0,0.6204533014089354,0.8443307113497491,0
22,2024-12-31,22,1,0.7132657270366403,0.7787646789950833,-0.1
23,2024-12-31,23,1,0.943964692871551,0,-0.1
24,2024-12-31,24,0,0.5843066351913347,0.5329409919784391,0
25,2024-12-31,25,0,0.41870531633388514,0.18871547363093344,0
26,2024-12-31,26,0,0.6970171726448262,0.3390044969580367,0
27,2024-12-31,27,0,0.5741958283980253,0.5034515816299231,0
28,2024-12-31,28,0,0.44019246183017713,0.06655586991566054,0
29,2024-12-31,29,0,0.6530638946997229,0.6128972799340007,0
30,2024-12-31,30,0,0.3426297530501057,0.47168942313621665,0
31,2024-12-31,31,1,0.8585545234444232,0,-0.1
32,2024-12-31,32,1,0.7928235856037266,0.6430680906688311,-0.1
33,2024-12-31,33,1,0.9233070067480202,0.05023627600647168,-0.1
34,2024-12-31,34,1,0.9534459675313885,0.4300294264318064,-0.1
35,2024-12-31,35,1,0.9942727042756605,0.4082316008605221,-0.1
36,2024-12-31,36,0,0.6390418553927933,0.4816257603381463,0
37,2024-12-31,37,1,0.7535518211326111,0,-0.1
38,2024-12-31,38,0,0.6812170825382183,0.6525535664099723,0
39,2024-12-31,39,0,0.3498996702944455,0.6136822652010816,0
40,2024-12-31,40,1,0.9997990735907614,0,-0.1
41,2024-12-31,41,1,0.8277161751195049,0.5493435785798415,-0.1
42,2024-12-31,42,1,0.8201210305591233,0.6606337450117084,-0.1
43,2024-12-31,43,1,0.8001431387975573,0.5857131522592053,-0.1
44,2024-12-31,44,0,0.6107557724048228,0.1345175584649173,0
45,2024-12-31,45,1,0.7850304453564826,0,-0.1
46,2024-12-31,46,1,0.8085856049722998,0.26306918297350035,-0.1
47,2024-12-31,47,1,0.7505116546731528,0.15091803764291753,-0.1
48,2024-12-31,48,0,0.5199333937650243,0.750964326553148,0
49,2024-12-31,49,1,0.8202848307790054,0.46404280208845383,-0.1
50,2024-12-31,50,1,0.8144694024649453,0.641332414869193,-0.1
51,2024-12-31,51,0,0.5616601681750547,0.9458345303192783,0
52,2024-12-31,52,0,0.5597385914175208,0.41188593357245784,0
53,2024-12-31,53,0,0.5054207112427055,0.09550142930220962,0
54,2024-12-31,54,0,0.6547345175409581,0.1584794840417223,0
55,2024-12-31,55,0,0.6599692620233824,0.5608662905550925,0
56,2024-12-31,56,1,0.8824492266083751,0,-0.1
57,2024-12-31,57,0,0.41631466254251676,0.46394083982345613,0
58,2024-12-31,58,1,0.8477018423491692,0.3056997478927844,-0.1
59,2024-12-31,59,0,0.22235801933207172,0.8797602372034743,0
60,2024-12-31,60,1,0.7688026177023514,0.12844254919609227,-0.1
61,2024-12-31,61,0,0.5179529381708841,0.23147025434712576,0
62,2024-12-31,62,0,0.26674370635653116,0.7092191135503307,0
63,2024-12-31,63,1,0.7827546513609129,0,-0.1
64,2024-12-31,64,0,0.41563254394535637,0.6168067407748475,0
65,2024-12-31,65,0,0.37494839605936164,0.5988298236905797,0
66,2024-12-31,66,1,0.9143016492249653,0,-0.1
67,2024-12-31,67,0,0.5689357544420893,0.6066366036156461,0
68,2024-12-31,68,0,0.2927345486483287,0.36789024328201403,0
69,2024-12-31,69,0,0.2985667743665812,0.2354697802183192,0
70,2024-12-31,70,0,0.22700353515961558,0.9558647607452854,0
71,2024-12-31,71,1,0.7130502227925133,0.7705158140297917,-0.1
72,2024-12-31,72,0,0.25877205289259403,0.9910417094587748,0
73,2024-12-31,73,0,0.4796209309910029,0.19183939757599555,0
74,2024-12-31,74,1,0.8605471069704669,0.3770677259119182,-0.1
75,2024-12-31,75,0,0.4796348176293346,0.4363420925874022,0
76,2024-12-31,76,0,0.6420221064923908,0.9761186042829232,0
77,2024-12-31,77,0,0.679514780802944,0.34774820365534254,0
78,2024-12-31,78,1,0.8122872776027433,0,-0.1
79,2024-12-31,79,0,0.6990567874317245,0.7003810738222034,0
80,2024-12-31,80,1,0.9205422173448713,0.3409186447445298,-0.1
81,2024-12-31,81,0,0.5511674906760813,0.5841554407081379,0
82,2024-12-31,82,0,0.6775172246642474,0.7699218428556542,0
83,2024-12-31,83,0,0.5143502407817835,0.3890970469481351,0
84,2024-12-31,84,0,0.5480680031075505,0.0018053434466566154,0
85,2024-12-31,85,1,0.8483024105871194,0.08373847162995568,-0.1
86,2024-12-31,86,0,0.21253248926608753,0.7150938124706797,0
87,2024-12-31,87,0,0.25349526612627454,0.48916690908501537,0
88,2024-12-31,88,1,0.7935729485527631,0.34391705342762324,-0.1
89,2024-12-31,89,0,0.6753742793926188,0.22272505640082452,0
90,2024-12-31,90,0,0.6676923263850607,0.8145472336275731,0
91,2024-12-31,91,0,0.34347176967356263,0.05153242714192263,0
92,2024-12-31,92,0,0.6747275032656613,0.2954464856290928,0
93,2024-12-31,93,1,0.8985089525249538,0.5149632546880988,-0.1
94,2024-12-31,94,0,0.38679002014688857,0.9445829881613309,0
95,2024-12-31,95,0,0.6922534870826003,0.09989809291144347,0
96,2024-12-31,96,0,0.5739645978840048,0.5828801312130105,0
97,2024-12-31,97,0,0.3128395681974669,0.311609740257478,0
98,2024-12-31,98,1,0.8434741759197149,0.30296514466915625,-0.1
99,2024-12-31,99,1,0.8449669659313589,0.6675182511474995,-0.1
100,2024-12-31,100,1,0.9654505960018186,0.2646549249957969,-0.1
101,2024-12-31,101,0,0.37727178496387503,0.27977547766376565,0
102,2024-12-31,102,0,0.5496946748080346,0.4841578294974713,0
103,2024-12-31,103,1,0.7345893786283125,0.8213582410168764,-0.1
104,2024-12-31,104,1,0.8056681573864437,0.5451826391433408,-0.1
105,2024-12-31,105,0,0.4021341814246672,0.33788092280904625,0
106,2024-12-31,106,0,0.5092438686646239,0.29875339710422144,0
107,2024-12-31,107,1,0.989309053417331,0.23649054540603395,-0.1
108,2024-12-31,108,1,0.8356969839365815,0.31709829025525527,-0.1
109,2024-12-31,109,0,0.4628732705841878,0.07658103848210551,0
110,2024-12-31,110,1,0.9859448851993378,0.31031314971180013,-0.1
111,2024-12-31,111,0,0.5230453696683247,0.2806380865754142,0
112,2024-12-31,112,0,0.37823018253858254,0.9896904060958914,0
113,2024-12-31,113,0,0.5130360998213405,0.7490057575548577,0
114,2024-12-31,114,0,0.4272401139713695,0.9542301555662777,0
115,2024-12-31,115,0,0.46889143336701816,0.5086737365309154,0
116,2024-12-31,116,0,0.5577831288688722,0.3994401692240943,0
117,2024-12-31,117,0,0.3448705025285817,0.34088767568131295,0
118,2024-12-31,118,1,0.8982948461004463,0.15667271551807135,-0.1
119,2024-12-31,119,1,0.8254271270846241,0.28142229180833345,-0.1
120,2024-12-31,120,0,0.44676256728253577,0.5635201600687704,0
121,2024-12-31,121,1,0.7006935619442731,0.06252914785398786,-0.1
122,2024-12-31,122,1,0.9386672918826222,0,-0.1
123,2024-12-31,123,1,0.842431063742044,0.004473983356105299,-0.1
124,2024-12-31,124,0,0.6842318121643924,0.6053888310888262,0
125,2024-12-31,125,0,0.5155345643986875,0.43981235565069077,0
126,2024-12-31,126,1,0.7345599725141824,0.34449182214348506,-0.1
127,2024-12-31,127,0,0.6151685593906893,0.2465741231524814,0
128,2024-12-31,128,1,0.9317644923330967,0,-0.1
129,2024-12-31,129,1,0.7104557409624207,0.09840836298186603,-0.1
130,2024-12-31,130,0,0.44514041525209747,0.6875654775478972,0
131,2024-12-31,131,0,0.4543961481734631,0.3200196502330451,0
132,2024-12-31,132,0,0.38650243650321214,0.8355537186563482,0
133,2024-12-31,133,0,0.23770466788448663,0.30009279780104103,0
134,2024-12-31,134,0,0.5833764515347036,0.07478201862268785,0
135,2024-12-31,135,1,0.7309472076283045,0.8893126262821139,-0.1
136,2024-12-31,136,1,0.868704003187442,0.4318738307590585,-0.1
137,2024-12-31,137,1,0.9995365196286374,0.5636367717331208,-0.1
138,2024-12-31,138,0,0.44427805626478367,0.7079805544381268,0
139,2024-12-31,139,1,0.9409422949603427,0.22116744687781095,-0.1
140,2024-12-31,140,0,0.4483054332466935,0.44689086009599743,0
141,2024-12-31,141,1,0.8278875657201122,0.5825954197719801,-0.1
142,2024-12-31,142,1,0.7645869278541777,0,-0.1
143,2024-12-31,143,0,0.6612012395950225,0.9158026262400267,0
144,2024-12-31,144,0,0.38306083387363254,0.10879015427693428,0
145,2024-12-31,145,0,0.6357466327822868,0.540227580014074,0
146,2024-12-31,146,0,0.30782987368461767,0.6815090206559671,0
147,2024-12-31,147,1,0.9128468406051526,0.1388417524049403,-0.1
148,2024-12-31,148,0,0.5820716932741804,0.08257761863308699,0
149,2024-12-31,149,0,0.6311025124010279,0.6005990999476397,0
150,2024-12-31,150,1,0.8778297726754525,0,-0.1
151,2024-12-31,151,1,0.902577283719159,0,-0.1
152,2024-12-31,152,0,0.29248703808136634,0.7318755606781514,0
